Quote ID,Product,Kw,Unit Price,Qty,Subtotal Price,Gross Margin Rate ,"Convert to Order (0:Success, 1:Fail)",Energy grant amount,Competitor A,Competitor B,Competitor C
Q-21486,A1,15.0,218700.0,1,218700.0,0.2666,1,90000,170000.0,,
Q-21494,W,11.0,176900.0,1,176900.0,0.1576,1,66000,,,
Q-21495,W,11.0,176900.0,1,176900.0,0.1576,1,66000,,,
Q-21496,W,11.0,176900.0,1,176900.0,0.1576,1,66000,,,
Q-21497,W,11.0,176900.0,1,176900.0,0.1576,1,66000,,,
Q-21499,Q,7.5,156000.0,1,156000.0,0.0447,1,45000,130000.0,,
Q-21520,I1,22.0,273780.0,1,273780.0,0.4103,1,132000,240000.0,,
Q-21527,W,11.0,188500.0,1,188500.0,0.2094,1,66000,,,
Q-21547,I1,22.0,256932.0,1,256932.0,0.6167,1,132000,240000.0,,
Q-21553,P1,75.0,1134445.0,1,1134445.0,0.3258,1,247500,,,
Q-21567,W,11.0,176900.0,1,176900.0,0.1576,1,66000,,,
Q-21562,W,11.0,176900.0,1,176900.0,0.1576,1,66000,,,
Q-21556,I1,22.0,269568.0,1,269568.0,0.4048,1,132000,240000.0,,
Q-21558,W,11.0,176900.0,1,176900.0,0.1576,1,66000,,,
Q-21559,W,11.0,176900.0,1,176900.0,0.1576,1,66000,,,
Q-21560,W,11.0,176900.0,1,176900.0,0.1576,1,66000,,,
Q-21561,W,11.0,176900.0,1,176900.0,0.1576,1,66000,,,
Q-21564,W,11.0,176900.0,1,176900.0,0.1576,1,66000,,,
Q-21565,W,11.0,176900.0,1,176900.0,0.1576,1,66000,,,
Q-21566,W,11.0,176900.0,1,176900.0,0.1576,1,66000,,,
Q-21569,W,11.0,176900.0,1,176900.0,0.1576,1,66000,,,
Q-21583,N1,75.0,678600.0,1,678600.0,0.33990000000000004,1,375000,760000.0,900000.0,
Q-21585,J1,55.0,600832.0,1,600832.0,0.2422,1,181500,620000.0,,
Q-21587,I1,22.0,273780.0,1,273780.0,0.4103,1,132000,240000.0,,
Q-21589,H1,37.0,367416.0,1,367416.0,0.4509,1,222000,360000.0,,
Q-21590,H1,37.0,367416.0,1,367416.0,0.4509,1,222000,360000.0,,
Q-21593,I1,22.0,273780.0,1,273780.0,0.4103,1,132000,240000.0,,
Q-08241,D,110.0,1205838.0,2,2411676.0,0.1746,1,451000,,,
Q-08241,T,110.0,1431270.0,1,1431270.0,0.1746,1,528000,1880000.0,,
Q-08241,D,110.0,1205838.0,2,2411676.0,0.1746,1,451000,,,
Q-08241,D,110.0,1205838.0,2,2411676.0,0.1746,1,451000,,,
Q-08241,T,110.0,1431270.0,2,2862540.0,0.1746,1,528000,1880000.0,,
Q-21624,W,11.0,185600.0,1,185600.0,0.1971,1,66000,,,
Q-21632,Q1,75.0,1134445.0,1,1134445.0,0.3258,1,247500,,,
Q-21633,W,11.0,188500.0,1,188500.0,0.2094,1,66000,,,
Q-21635,H1,37.0,367416.0,1,367416.0,0.4509,1,222000,360000.0,,
Q-21643,W,11.0,182700.0,1,182700.0,0.33509999999999995,1,66000,,,
Q-21643,W,11.0,182700.0,5,913500.0,0.33509999999999995,1,66000,,,
Q-21643,W,11.0,182700.0,5,913500.0,0.33509999999999995,1,66000,,,
Q-21643,W,11.0,182700.0,3,548100.0,0.33509999999999995,1,66000,,,
Q-21654,M1,55.0,1549100.0,1,1549100.0,0.5511,1,181500,620000.0,,
Q-21655,H1,37.0,379080.0,1,379080.0,0.4678,0,222000,360000.0,,
Q-21672,W,11.0,139983.0,2,279966.0,-0.0646,0,66000,,,
Q-21672,W,11.0,139983.0,5,699915.0,-0.0646,0,66000,,,
Q-21672,W,11.0,139983.0,5,699915.0,-0.0646,0,66000,,,
Q-21672,W,11.0,139983.0,3,419949.0,-0.0646,0,66000,,,
Q-21669,H1,37.0,583200.0,1,583200.0,0.6541,1,222000,360000.0,,
Q-21686,H1,37.0,373248.0,1,373248.0,0.4595,1,222000,360000.0,,
Q-21715,H1,37.0,361584.0,3,1084752.0,0.6545000000000001,1,222000,360000.0,,
Q-20266,Q,7.5,163800.0,1,163800.0,0.0902,0,45000,130000.0,,
Q-21736,I1,22.0,265356.0,1,265356.0,0.39159999999999995,1,132000,240000.0,,
Q-21761,H1,37.0,367416.0,1,367416.0,0.4509,1,222000,360000.0,,
Q-21756,H1,37.0,270021.6,2,540043.2,0.2528,0,222000,360000.0,,
Q-21759,H1,37.0,367416.0,1,367416.0,0.4509,1,222000,360000.0,,
Q-21762,H1,37.0,367416.0,1,367416.0,0.4509,1,222000,360000.0,,
Q-21763,H1,37.0,367416.0,1,367416.0,0.4509,1,222000,360000.0,,
Q-21765,H1,37.0,367416.0,1,367416.0,0.4509,1,222000,360000.0,,
Q-21766,H1,37.0,367416.0,1,367416.0,0.4509,1,222000,360000.0,,
Q-21767,H1,37.0,367416.0,1,367416.0,0.4509,1,222000,360000.0,,
Q-21768,H1,37.0,367416.0,1,367416.0,0.4509,1,222000,360000.0,,
Q-21770,H1,37.0,367416.0,1,367416.0,0.4509,1,222000,360000.0,,
Q-21771,H1,37.0,367416.0,1,367416.0,0.4509,1,222000,360000.0,,
Q-21731,H1,37.0,349920.0,1,349920.0,0.42340000000000005,0,222000,360000.0,,
Q-21772,W,11.0,182700.0,1,182700.0,0.1843,1,66000,,,
Q-21775,W,11.0,182700.0,1,182700.0,0.1843,1,66000,,,
Q-21516,T,110.0,1431270.0,1,1431270.0,0.1869,0,528000,1880000.0,,
Q-21783,I1,22.0,273780.0,1,273780.0,0.4103,1,132000,240000.0,,
Q-21756,H1,37.0,270021.6,2,540043.2,0.2528,0,222000,360000.0,,
Q-21794,W,11.0,176900.0,1,176900.0,0.1576,1,66000,,,
Q-21799,H1,37.0,361584.0,1,361584.0,0.442,1,222000,360000.0,,
Q-21809,H1,37.0,373248.0,1,373248.0,0.4595,1,222000,360000.0,,
Q-18582,H1,37.0,379080.0,1,379080.0,0.4678,0,222000,360000.0,,
Q-21832,H1,37.0,379080.0,1,379080.0,0.4678,1,222000,360000.0,,
Q-18651,I1,22.0,273780.0,1,273780.0,0.4103,1,132000,240000.0,,
Q-21880,W,11.0,188500.0,1,188500.0,0.2094,1,66000,,,
Q-21892,Q,7.5,156000.0,1,156000.0,0.0447,1,45000,130000.0,,
Q-21893,W,11.0,188500.0,1,188500.0,0.2094,1,66000,,,
Q-21902,J,22.0,387200.0,1,387200.0,0.4654,1,113520,,,
Q-21908,A1,15.0,218700.0,1,218700.0,0.2666,1,90000,170000.0,,
Q-21911,A1,15.0,218700.0,1,218700.0,0.2666,1,90000,170000.0,,
Q-21912,Q,7.5,166400.0,1,166400.0,0.1324,1,45000,130000.0,,
Q-21921,I1,22.0,273780.0,1,273780.0,0.4103,1,132000,240000.0,,
Q-21923,H1,37.0,361584.0,1,361584.0,0.442,1,222000,360000.0,,
Q-21939,I1,22.0,421200.0,1,421200.0,0.6191,1,132000,240000.0,,
Q-21955,H1,37.0,355752.0,1,355752.0,0.6541,1,222000,360000.0,,
Q-21516,D,110.0,1205838.0,2,2411676.0,0.1869,0,451000,,,
Q-21516,D,110.0,1205838.0,2,2411676.0,0.1869,0,451000,,,
Q-21516,T,110.0,1431270.0,2,2862540.0,0.1869,0,528000,1880000.0,,
Q-21516,T,110.0,1431270.0,1,1431270.0,0.1869,0,528000,1880000.0,,
Q-21756,H1,37.0,270021.6,3,810064.8,0.2528,0,222000,360000.0,,
Q-21756,H1,37.0,270021.6,2,540043.2,0.2528,0,222000,360000.0,,
Q-21516,D,110.0,1205838.0,2,2411676.0,0.1869,0,451000,,,
Q-21981,H1,37.0,583200.0,1,583200.0,0.6545000000000001,1,222000,360000.0,,
Q-14758,H1,37.0,340005.6,1,340005.6,0.40659999999999996,0,222000,360000.0,,
Q-22008,H1,37.0,280052.64,7,1960368.48,0.2796,0,222000,360000.0,,
Q-22008,H1,37.0,280052.64,2,560105.28,0.2796,0,222000,360000.0,,
Q-22034,A1,15.0,285784.0,1,285784.0,0.4532,0,90000,170000.0,,
Q-22011,N1,75.0,664000.0,1,664000.0,0.3247,0,375000,760000.0,900000.0,
Q-22038,I1,22.0,421200.0,1,421200.0,0.6167,1,132000,240000.0,,
Q-22076,H1,37.0,379080.0,1,379080.0,0.4685,1,222000,360000.0,,
Q-22078,H1,37.0,379080.0,1,379080.0,0.4678,1,222000,360000.0,,
Q-22079,H1,37.0,379080.0,1,379080.0,0.4678,1,222000,360000.0,,
Q-22094,H1,37.0,583200.0,1,583200.0,0.6541,1,222000,360000.0,,
Q-22115,N1,75.0,668160.0,1,668160.0,0.3325,1,375000,760000.0,900000.0,
Q-22106,D1,200.0,2162000.0,3,6486000.0,0.19870000000000002,0,960000,,,2000000.0
Q-22116,W,11.0,182700.0,1,182700.0,0.1843,1,66000,,,
Q-22118,I1,22.0,273780.0,1,273780.0,0.4103,1,132000,240000.0,,
Q-22121,I1,22.0,273780.0,1,273780.0,0.4103,1,132000,240000.0,,
Q-22135,W,11.0,188500.0,1,188500.0,0.4861,1,66000,,,
Q-22152,W,11.0,188500.0,1,188500.0,0.2094,1,66000,,,
Q-22169,H1,37.0,583200.0,1,583200.0,0.6545000000000001,1,222000,360000.0,,
Q-22181,H1,37.0,361584.0,1,361584.0,0.442,1,222000,360000.0,,
Q-22189,H1,37.0,373248.0,1,373248.0,0.46020000000000005,1,222000,360000.0,,
Q-22190,A,7.5,112000.0,1,112000.0,0.2613,1,38700,10500.0,,
Q-22207,H1,37.0,370000.0,1,370000.0,0.5196000000000001,0,222000,360000.0,,
Q-22209,A1,15.0,229635.0,1,229635.0,0.3015,1,90000,170000.0,,
Q-22210,Q,7.5,163800.0,1,163800.0,0.0902,1,45000,130000.0,,
Q-22212,N1,75.0,661000.0,4,2644000.0,0.278,0,375000,760000.0,900000.0,
Q-22220,A1,15.0,229635.0,1,229635.0,0.3015,1,90000,170000.0,,
Q-22215,I1,22.0,220000.0,1,220000.0,0.46950000000000003,0,132000,240000.0,,
Q-22226,I1,22.0,189118.8,1,189118.8,0.1464,0,132000,240000.0,,
Q-22258,A1,15.0,364500.0,1,364500.0,0.5599000000000001,1,90000,170000.0,,
Q-22281,H1,37.0,373248.0,1,373248.0,0.4595,1,222000,360000.0,,
Q-22286,H1,37.0,300114.72,1,300114.72,0.32780000000000004,0,222000,360000.0,,
Q-22293,W,11.0,290000.0,1,290000.0,0.4861,1,66000,,,
Q-22304,N1,75.0,647280.0,1,647280.0,0.5728,1,375000,760000.0,900000.0,
Q-22305,W,11.0,182700.0,1,182700.0,0.1843,1,66000,,,
Q-22307,W,11.0,182700.0,1,182700.0,0.1843,1,66000,,,
Q-22326,A1,15.0,233280.0,1,233280.0,0.3215,1,90000,170000.0,,
Q-22328,H1,37.0,361584.0,1,361584.0,0.442,1,222000,360000.0,,
Q-22332,I1,22.0,256932.0,1,256932.0,0.6167,1,132000,240000.0,,
Q-22126,H1,37.0,355752.0,1,355752.0,0.4329,0,222000,360000.0,,
Q-22337,W,11.0,176900.0,1,176900.0,0.1775,1,66000,,,
Q-22343,W,11.0,185600.0,1,185600.0,0.1971,1,66000,,,
Q-22350,A1,15.0,229635.0,1,229635.0,0.3015,1,90000,170000.0,,
Q-22353,A1,15.0,229635.0,1,229635.0,0.3015,1,90000,170000.0,,
Q-22352,Q,7.5,260000.0,1,260000.0,0.4268,1,45000,130000.0,,
Q-22357,I1,22.0,265356.0,1,265356.0,0.39159999999999995,1,132000,240000.0,,
Q-22361,W,11.0,185600.0,1,185600.0,0.2161,1,66000,,,
Q-22362,I1,22.0,269568.0,1,269568.0,0.4011,1,132000,240000.0,,
Q-22360,H1,37.0,279994.32,3,839982.96,0.27949999999999997,0,222000,360000.0,,
Q-22360,H1,37.0,279994.32,2,559988.64,0.27949999999999997,0,222000,360000.0,,
Q-22360,H1,37.0,279994.32,3,839982.96,0.27949999999999997,0,222000,360000.0,,
Q-22360,H1,37.0,279994.32,2,559988.64,0.27949999999999997,0,222000,360000.0,,
Q-22366,H1,37.0,349920.0,1,349920.0,0.42340000000000005,1,222000,360000.0,,
Q-22369,W,11.0,185600.0,1,185600.0,0.1971,1,66000,,,
Q-22371,H1,37.0,361584.0,1,361584.0,0.442,1,222000,360000.0,,
Q-22372,N1,75.0,647280.0,1,647280.0,0.308,1,375000,760000.0,900000.0,
Q-15165,A1,15.0,225990.0,1,225990.0,0.2902,0,90000,170000.0,,
Q-22382,H1,37.0,373248.0,1,373248.0,0.4595,1,222000,360000.0,,
Q-22396,I1,22.0,273780.0,1,273780.0,0.4103,1,132000,240000.0,,
Q-22348,H1,37.0,280052.64,2,560105.28,0.2796,0,222000,360000.0,,
Q-22413,I1,22.0,269568.0,1,269568.0,0.4048,1,132000,240000.0,,
Q-22422,N1,75.0,639000.0,1,639000.0,0.2698,0,375000,760000.0,900000.0,
Q-22428,W,11.0,179800.0,1,179800.0,0.17120000000000002,1,66000,,,
Q-10186,A1,15.0,225990.0,1,225990.0,0.2656,0,90000,170000.0,,
Q-22440,J1,55.0,938800.0,1,938800.0,0.515,1,181500,620000.0,,
Q-09898,A1,15.0,229635.0,1,229635.0,0.2876,0,90000,170000.0,,
Q-22456,W,11.0,185600.0,1,185600.0,0.1971,1,66000,,,
Q-22464,I1,22.0,265356.0,1,265356.0,0.3954,1,132000,240000.0,,
Q-17416,I1,22.0,175008.6,3,525025.8,0.0776,0,132000,240000.0,,
Q-17416,I1,22.0,175008.6,4,700034.4,0.0776,0,132000,240000.0,,
Q-22422,N1,75.0,539500.0,1,539500.0,0.2698,0,375000,760000.0,900000.0,
Q-22486,A1,15.0,222345.0,1,222345.0,0.2786,0,90000,170000.0,,
Q-22488,N1,75.0,1044000.0,1,1044000.0,0.5728,1,375000,760000.0,900000.0,
Q-22506,H1,37.0,583200.0,1,583200.0,0.6541,1,222000,360000.0,,
Q-08619,H1,37.0,379080.0,1,379080.0,0.4678,0,222000,360000.0,,
Q-22523,I1,22.0,269568.0,1,269568.0,0.4048,1,132000,240000.0,,
Q-22525,I1,22.0,256932.0,1,256932.0,0.6167,1,132000,240000.0,,
Q-22528,I1,22.0,256932.0,1,256932.0,0.6167,1,132000,240000.0,,
Q-22530,I1,22.0,190003.32,1,190003.32,0.15039999999999998,0,132000,240000.0,,
Q-22538,H1,37.0,373248.0,1,373248.0,0.4595,1,222000,360000.0,,
Q-22540,H1,37.0,373248.0,1,373248.0,0.4595,1,222000,360000.0,,
Q-22541,H1,37.0,373248.0,1,373248.0,0.4595,1,222000,360000.0,,
Q-22551,H1,37.0,355752.0,1,355752.0,0.4336,1,222000,360000.0,,
Q-22555,H1,37.0,583200.0,1,583200.0,0.6545000000000001,1,222000,360000.0,,
Q-22557,H1,37.0,355752.0,1,355752.0,0.4329,1,222000,360000.0,,
Q-22561,I1,22.0,256932.0,1,256932.0,0.37560000000000004,1,132000,240000.0,,
Q-22564,J1,55.0,582056.0,1,582056.0,0.2177,1,181500,620000.0,,
Q-22560,I1,22.0,294840.0,1,294840.0,0.6167,1,132000,240000.0,,
Q-22563,I1,22.0,256932.0,1,256932.0,0.37170000000000003,1,132000,240000.0,,
Q-22568,H1,37.0,355752.0,1,355752.0,0.4336,1,222000,360000.0,,
Q-22576,H1,37.0,212700.0,1,212700.0,0.1356,0,222000,360000.0,,
Q-22584,I1,22.0,290628.0,1,290628.0,0.6191,1,132000,240000.0,,
Q-22400,H1,37.0,279994.32,1,279994.32,0.27949999999999997,0,222000,360000.0,,
Q-22590,I1,22.0,265356.0,1,265356.0,0.39159999999999995,1,132000,240000.0,,
Q-22610,W,11.0,185600.0,1,185600.0,0.1971,1,66000,,,
Q-22613,H1,37.0,361584.0,1,361584.0,0.442,1,222000,360000.0,,
Q-22618,Q,7.5,156000.0,1,156000.0,0.0447,1,45000,130000.0,,
Q-22633,H1,37.0,361584.0,1,361584.0,0.442,1,222000,360000.0,,
Q-22635,H1,37.0,373248.0,1,373248.0,0.4595,1,222000,360000.0,,
Q-22655,I1,22.0,269568.0,1,269568.0,0.4048,1,132000,240000.0,,
Q-22657,I1,22.0,269568.0,1,269568.0,0.4011,1,132000,240000.0,,
Q-21304,I1,22.0,248086.8,2,496173.6,0.2682,0,132000,240000.0,,
Q-22667,W,11.0,176900.0,1,176900.0,0.1775,1,66000,,,
Q-22668,Q,7.5,166400.0,1,166400.0,0.10439999999999999,1,45000,130000.0,,
Q-22669,W,11.0,176900.0,1,176900.0,0.1775,1,66000,,,
Q-22671,W,11.0,176900.0,1,176900.0,0.1775,1,66000,,,
Q-22672,I1,22.0,256932.0,1,256932.0,0.37560000000000004,1,132000,240000.0,,
Q-22676,I1,22.0,261144.0,1,261144.0,0.3818,1,132000,240000.0,,
Q-22675,K,37.0,318150.0,1,318150.0,0.061,1,190920,,,
Q-22674,W,11.0,176900.0,1,176900.0,0.1775,1,66000,,,
Q-22679,H1,37.0,355752.0,1,355752.0,0.4336,1,222000,360000.0,,
Q-22681,H1,37.0,379080.0,1,379080.0,0.4678,1,222000,360000.0,,
Q-22684,W,11.0,290000.0,1,290000.0,0.4861,1,66000,,,
Q-22685,J1,55.0,556200.0,1,556200.0,0.1971,0,181500,620000.0,,
Q-22717,H1,37.0,355752.0,1,355752.0,0.4336,1,222000,360000.0,,
Q-22694,H1,37.0,583200.0,1,583200.0,0.6545000000000001,1,222000,360000.0,,
Q-22706,A1,15.0,364500.0,1,364500.0,0.5599000000000001,1,90000,170000.0,,
Q-22712,W,11.0,176900.0,1,176900.0,0.1775,1,66000,,,
Q-22713,W,11.0,176900.0,1,176900.0,0.1775,1,66000,,,
Q-22723,N1,75.0,636840.0,1,636840.0,0.29969999999999997,1,375000,760000.0,900000.0,
Q-22727,H1,37.0,355752.0,1,355752.0,0.4336,1,222000,360000.0,,
Q-22743,W,11.0,179800.0,1,179800.0,0.17120000000000002,1,66000,,,
Q-22741,H1,37.0,355752.0,1,355752.0,0.4336,1,222000,360000.0,,
Q-22754,I1,22.0,265356.0,1,265356.0,0.3954,1,132000,240000.0,,
Q-22755,A1,15.0,222345.0,1,222345.0,0.5658,1,90000,170000.0,,
Q-22760,I1,22.0,273780.0,1,273780.0,0.4103,1,132000,240000.0,,
Q-22762,H1,37.0,379080.0,1,379080.0,0.4678,1,222000,360000.0,,
Q-22779,W,11.0,176900.0,1,176900.0,0.1775,1,66000,,,
Q-22786,A1,15.0,222345.0,1,222345.0,0.5658,1,90000,170000.0,,
Q-21627,L1,55.0,944951.0,2,1889902.0,0.3444,0,181500,620000.0,,
Q-21627,Q1,75.0,1064633.0,1,1064633.0,0.3444,0,247500,,,
Q-21627,E1,200.0,2806000.0,1,2806000.0,0.3444,0,960000,,,2000000.0
Q-22792,Q,7.5,169000.0,1,169000.0,0.1182,1,45000,130000.0,,
Q-22803,I1,22.0,261144.0,1,261144.0,0.4168,1,132000,240000.0,,
Q-22803,H1,37.0,361584.0,1,361584.0,0.4168,1,222000,360000.0,,
Q-22808,Q,7.5,260000.0,1,260000.0,0.4268,1,45000,130000.0,,
Q-22826,I1,22.0,261144.0,1,261144.0,0.3818,1,132000,240000.0,,
Q-22834,I1,22.0,256932.0,1,256932.0,0.37560000000000004,1,132000,240000.0,,
Q-22833,N1,75.0,1044000.0,2,2088000.0,0.5703,1,375000,760000.0,900000.0,
Q-22839,W,11.0,176900.0,1,176900.0,0.1775,1,66000,,,
Q-22837,Q,7.5,260000.0,1,260000.0,0.4268,1,45000,130000.0,,
Q-22840,H1,37.0,361584.0,1,361584.0,0.442,1,222000,360000.0,,
Q-22841,W,11.0,176900.0,1,176900.0,0.1775,1,66000,,,
Q-22843,W,11.0,176900.0,1,176900.0,0.1775,1,66000,,,
Q-22845,K,37.0,318150.0,1,318150.0,0.044500000000000005,1,190920,,,
Q-22847,H1,37.0,583200.0,1,583200.0,0.6545000000000001,1,222000,360000.0,,
Q-22849,H1,37.0,355752.0,1,355752.0,0.4336,1,222000,360000.0,,
Q-22850,I1,22.0,256932.0,1,256932.0,0.37560000000000004,1,132000,240000.0,,
Q-22853,I1,22.0,256932.0,1,256932.0,0.37560000000000004,1,132000,240000.0,,
Q-22857,Q,7.5,166400.0,1,166400.0,0.11019999999999999,0,45000,130000.0,,
Q-22861,H1,37.0,340000.0,5,1700000.0,0.3407,0,222000,360000.0,,
Q-22861,Q,7.5,172200.0,2,344400.0,0.3407,0,45000,130000.0,,
Q-22874,I1,22.0,245475.36,2,490950.72,0.34240000000000004,0,132000,240000.0,,
Q-22879,D,110.0,1318210.0,1,1318210.0,0.5039,1,451000,,,
Q-22880,D,110.0,1318210.0,1,1318210.0,0.5039,1,451000,,,
Q-21166,J1,55.0,572668.0,1,572668.0,0.20489999999999997,0,181500,620000.0,,
Q-21114,N,75.0,641280.0,1,641280.0,0.20440000000000003,0,322500,,,
Q-22886,N1,75.0,657720.0,3,1973160.0,0.32189999999999996,1,375000,760000.0,900000.0,
Q-22888,H1,37.0,355752.0,1,355752.0,0.6545000000000001,1,222000,360000.0,,
Q-22926,H1,37.0,361584.0,1,361584.0,0.442,1,222000,360000.0,,
Q-19898,A1,15.0,225990.0,1,225990.0,0.20079999999999998,1,90000,170000.0,,
Q-16146,I1,22.0,169996.32,1,169996.32,0.2974,0,132000,240000.0,,
Q-22928,I1,22.0,421200.0,1,421200.0,0.6167,1,132000,240000.0,,
Q-22931,W,11.0,182700.0,1,182700.0,0.1843,1,66000,,,
Q-22942,H1,37.0,367416.0,1,367416.0,0.4509,1,222000,360000.0,,
Q-22950,I1,22.0,421200.0,1,421200.0,0.6191,1,132000,240000.0,,
Q-22954,A1,15.0,233280.0,1,233280.0,0.3124,1,90000,170000.0,,
Q-22207,H1,37.0,370000.0,1,370000.0,0.5196000000000001,0,222000,360000.0,,
Q-22980,I1,22.0,421200.0,1,421200.0,0.6191,1,132000,240000.0,,
Q-22985,I1,22.0,421200.0,1,421200.0,0.6191,1,132000,240000.0,,
Q-22987,I1,22.0,421200.0,1,421200.0,0.6167,1,132000,240000.0,,
Q-22986,W,11.0,290000.0,1,290000.0,0.49829999999999997,1,66000,,,
Q-14404,W,11.0,290000.0,1,290000.0,0.49829999999999997,1,66000,,,
Q-22994,I1,22.0,421200.0,1,421200.0,0.6191,1,132000,240000.0,,
Q-22996,W,11.0,188500.0,1,188500.0,0.2094,1,66000,,,
Q-23012,I1,22.0,256932.0,1,256932.0,0.37170000000000003,1,132000,240000.0,,
Q-22999,A1,15.0,225990.0,1,225990.0,0.2902,0,90000,170000.0,,
Q-23013,H1,37.0,379080.0,1,379080.0,0.6541,1,222000,360000.0,,
Q-23015,H1,37.0,361584.0,1,361584.0,0.3037,1,222000,360000.0,,
Q-23015,J1,55.0,582056.0,1,582056.0,0.3037,1,181500,620000.0,,
Q-23022,H1,37.0,367416.0,1,367416.0,0.40009999999999996,1,222000,360000.0,,
Q-23025,H1,37.0,367416.0,1,367416.0,0.4509,1,222000,360000.0,,
Q-23031,H1,37.0,367416.0,1,367416.0,0.4509,1,222000,360000.0,,
Q-23030,N1,75.0,562611.6,2,1125223.2,0.2026,0,375000,760000.0,900000.0,
Q-21599,N1,75.0,636840.0,1,636840.0,0.2966,0,375000,760000.0,900000.0,
Q-23039,W,11.0,185600.0,1,185600.0,0.4861,1,66000,,,
Q-23053,N1,75.0,668160.0,1,668160.0,0.3325,0,375000,760000.0,900000.0,
Q-20999,N1,75.0,668160.0,1,668160.0,0.3325,0,375000,760000.0,900000.0,
Q-22948,H1,37.0,229000.0,1,229000.0,0.2366,0,222000,360000.0,,
Q-23061,I1,22.0,269568.0,1,269568.0,0.4048,1,132000,240000.0,,
Q-23062,H1,37.0,346500.0,1,346500.0,0.4547,0,222000,360000.0,,
Q-23073,I1,22.0,269568.0,1,269568.0,0.4048,1,132000,240000.0,,
Q-23078,W,11.0,176900.0,1,176900.0,0.1576,1,66000,,,
Q-23081,H1,37.0,367416.0,1,367416.0,0.45159999999999995,1,222000,360000.0,,
Q-23082,W,11.0,176900.0,1,176900.0,0.1576,1,66000,,,
Q-23083,H1,37.0,367416.0,1,367416.0,0.45159999999999995,1,222000,360000.0,,
Q-23085,H1,37.0,367416.0,1,367416.0,0.4509,1,222000,360000.0,,
Q-23087,I1,22.0,265356.0,1,265356.0,0.39159999999999995,1,132000,240000.0,,
Q-23103,I1,22.0,421200.0,1,421200.0,0.6191,1,132000,240000.0,,
Q-23102,N1,75.0,678600.0,1,678600.0,0.33990000000000004,1,375000,760000.0,900000.0,
Q-23134,H1,37.0,367416.0,1,367416.0,0.4509,1,222000,360000.0,,
Q-23136,H1,37.0,367416.0,1,367416.0,0.4509,1,222000,360000.0,,
Q-23138,H1,37.0,367416.0,1,367416.0,0.4509,1,222000,360000.0,,
Q-23139,I1,22.0,269568.0,1,269568.0,0.4011,1,132000,240000.0,,
Q-23140,N1,75.0,678600.0,1,678600.0,0.33990000000000004,1,375000,760000.0,900000.0,
Q-23141,H1,37.0,367416.0,1,367416.0,0.4509,1,222000,360000.0,,
Q-23142,H1,37.0,367416.0,1,367416.0,0.4509,1,222000,360000.0,,
Q-23145,N1,75.0,657720.0,1,657720.0,0.3189,1,375000,760000.0,900000.0,
Q-23147,I1,22.0,265356.0,1,265356.0,0.39159999999999995,1,132000,240000.0,,
Q-23156,I1,22.0,269568.0,1,269568.0,0.4011,1,132000,240000.0,,
Q-23157,H1,37.0,373248.0,1,373248.0,0.4595,1,222000,360000.0,,
Q-23175,W,11.0,290000.0,1,290000.0,0.49829999999999997,1,66000,,,
Q-23179,N1,75.0,646900.0,1,646900.0,0.4366,0,375000,760000.0,900000.0,
Q-23179,N1,75.0,667900.0,1,667900.0,0.4366,0,375000,760000.0,900000.0,
Q-23185,W,11.0,200000.0,1,200000.0,0.26649999999999996,0,66000,,,
Q-23193,W,11.0,176900.0,1,176900.0,0.1576,1,66000,,,
Q-23234,I1,22.0,265356.0,1,265356.0,0.39159999999999995,1,132000,240000.0,,
Q-23241,W,11.0,290000.0,1,290000.0,0.49829999999999997,1,66000,,,
Q-23243,Q,7.5,166400.0,1,166400.0,0.10439999999999999,1,45000,130000.0,,
Q-23244,W,11.0,176900.0,1,176900.0,0.49829999999999997,1,66000,,,
Q-23254,W,11.0,290000.0,1,290000.0,0.49829999999999997,1,66000,,,
Q-23259,A1,15.0,236925.0,1,236925.0,0.32299999999999995,1,90000,170000.0,,
Q-23262,A1,15.0,236925.0,1,236925.0,0.32299999999999995,1,90000,170000.0,,
Q-23263,I1,22.0,421200.0,1,421200.0,0.6191,1,132000,240000.0,,
Q-23264,I1,22.0,421200.0,1,421200.0,0.6167,1,132000,240000.0,,
Q-23266,I1,22.0,256932.0,1,256932.0,0.37560000000000004,1,132000,240000.0,,
Q-23273,W,11.0,182700.0,1,182700.0,0.1843,1,66000,,,
Q-23277,H1,37.0,361584.0,1,361584.0,0.442,1,222000,360000.0,,
Q-23280,H1,37.0,583200.0,1,583200.0,0.6545000000000001,1,222000,360000.0,,
Q-23281,H1,37.0,355752.0,1,355752.0,0.6545000000000001,1,222000,360000.0,,
Q-23284,I1,22.0,421200.0,1,421200.0,0.6191,1,132000,240000.0,,
Q-23291,I1,22.0,421200.0,1,421200.0,0.6167,1,132000,240000.0,,
Q-23303,I1,22.0,269568.0,1,269568.0,0.4011,1,132000,240000.0,,
Q-23300,N1,75.0,668160.0,1,668160.0,0.3296,1,375000,760000.0,900000.0,
Q-23301,N1,75.0,668160.0,1,668160.0,0.3296,1,375000,760000.0,900000.0,
Q-23302,N1,75.0,636840.0,1,636840.0,0.29969999999999997,1,375000,760000.0,900000.0,
Q-23311,N1,75.0,647280.0,1,647280.0,0.308,1,375000,760000.0,900000.0,
Q-23316,H1,37.0,379080.0,1,379080.0,0.4678,1,222000,360000.0,,
