original_row_index,product_model,kw,unit_price,qty,subtotal_price,gross_margin_rate,energy_grant_amount,competitor_a,competitor_b,competitor_c,is_compe_a,is_compe_b,is_compe_c,competitor_count_available,avg_competitor_price,min_competitor_price,max_competitor_price,price_gap_avg_competitor,price_gap_avg_competitor_pct,price_gap_min_competitor,price_gap_min_competitor_pct,higher_than_avg_competitor,is_lower_than_competitor,effective_price_after_grant,grant_ratio_to_subtotal,estimated_cost,estimated_gross_profit
4079,0.0058639442407002204,0.020131747354753315,0.7744071652297861,-0.06789294568094192,-0.32643913781968875,2.421635916327432,-0.014098544831358594,0.04293935020337813,-0.0008957724447827786,0.0,0.0,-0.00010366589995101095,0.0,0.0,-0.002145303119905293,0.0,0.0,0.10094427089235979,-0.30562535724082407,-0.032825906040670816,-0.5968716378468525,0.016748431566520595,0.0,2.8252073004760314,0.8429102841221539,-0.09530942069526645,0.49196881186100655
4392,-0.16584251961379778,0.0043571233749389645,-1.38773866216623,-0.0676100424566539,-0.0052333427351550195,0.19110075101918483,0.0158407955133589,-0.17480454407050275,0.009222439894801936,0.0,0.0,0.0007593734795227646,0.0,0.0,-0.01836155726807192,0.0,0.0,0.053246994632063435,-0.12535331696650245,-0.14987783170414332,0.45962182396731804,0.046728154854790774,0.0002630143263377249,-0.3311503885987622,0.24058465073729166,0.4266181536068325,-0.522056040368916
975,-0.003797646854945924,0.004682817200664431,-0.3650586334080435,-0.07108139443342225,-0.5000342448020819,-0.3038982629093516,0.030802156168501824,-0.6834084287582664,0.019083166072377936,0.0,0.0,0.0007593734795227646,0.0,0.0,-0.08365905909799039,0.0,0.0,0.14821918683228433,-0.26548437411314807,-0.512762494858398,-0.8936743212485453,0.035638107403356115,0.0,-0.49555855919708847,0.07852089684951352,0.4103836900008173,-0.558437573966512
795,0.06249362018235843,0.00496881758532254,-0.09407937558697085,-0.04086523374964599,0.0464950132498052,-0.0733602447227895,0.011952144289389253,0.03798629513941705,-0.001274002006975934,0.0,0.0,-9.070765227079392e-05,0.0,0.0,0.005779370539821685,0.0,0.0,-0.052514807065745114,-1.185312517750499,-0.2647456664386846,-1.1136067098367493,-0.01587823391877464,0.0,-0.1637437320066965,0.31061885971575975,0.14503278441392467,0.03856667026957439
513,-0.15659929108223877,0.0036109278397634626,-0.9924784440652001,-0.06347526326426305,0.0612789088266436,0.5783565590833314,0.006385830014478415,-0.08599894858256447,0.007049626076113782,0.0,0.0,0.0007593734795227646,0.0,0.0,0.005441510390955955,0.0,0.0,-1.6807113048579776,0.35692167361856264,0.07619035221803643,1.1012138849555049,0.04674283088039374,0.0002630143263377249,-0.3527144156636496,0.5301490441433998,1.1787901473715465,-0.11939150964426518
4395,0.01553075855015777,0.0036428881576284766,-0.20251082757880795,-0.04579209293238819,-0.0010820580959261862,0.2616687812328746,0.00358688605891075,0.03220194887369871,-0.001274002006975934,0.0,0.0,-5.1832948811352255e-05,0.0,0.0,0.006582718580029905,0.0,0.0,-0.12822115046379623,-0.32481282138673123,-0.15149378786300077,-0.9313024294888601,-0.009068935514078476,0.0,-0.251562350763852,0.42494607256929157,-0.6967145201397216,-0.14131004945462336
461,-0.008343607550195885,-0.01839274470694363,-0.1954029561515199,-0.08322240706416778,0.014769962418649812,0.2650423594636959,-0.04459053190483246,0.03992524848785251,-0.0014011523115914316,0.0,0.0,-5.1832948811352255e-05,0.0,0.0,0.0014567889249883592,0.0,0.0,-0.17624505020387005,-0.4087604928052679,-0.01175913822320581,-1.4483550186737557,0.02067581263137981,0.0,-0.8769426971163193,-1.0269013059839927,-0.4493341097753728,-0.08075069184953464
4435,0.1091082113259472,0.002823144723661244,1.245380132500868,0.569684137271579,-0.022138078140560537,0.35127001312866923,-0.00798557688947767,0.02057241651113145,-0.0027149911923334004,0.0,0.0,-0.0005381987825967371,0.0,0.0,0.003064078759634867,0.0,0.0,0.7488684494065819,0.5109102595490185,-0.005072588501552673,2.9092068991139968,0.07578248163932585,0.022625675415620206,-0.44865480216107245,-0.6084009866642737,1.3357837557246968,-0.06590218632965844
1845,0.01954614359419793,0.01740933534805663,0.38499838212628673,-0.02495778084383346,0.09882051568609312,0.12493696647254182,-0.0016187057341448964,0.009492000695609022,-0.0004415125132072717,0.0,0.0,-0.0001891902578063309,0.0,0.0,0.002347014572005719,0.0,0.0,0.28556143716166843,1.7240129244432318,0.02730534842099587,3.5395991024137765,0.01677628750127042,0.00020757051417604088,1.9550471359253425,1.7078148061030516,0.04152573585619393,0.7572324020742962
2821,0.03915152651970857,0.015531217592360917,0.07085073823335733,-0.024603090878226794,0.08942708762930124,0.9512320985922451,0.002325446631293744,0.010909179213631432,-0.0026314853216172196,0.0,0.0,-0.0002902645245194435,0.0,0.0,0.002717429419280961,0.0,0.0,0.121065492458074,1.7397304458390863,0.016008787172631857,4.261351510613895,0.021485613699187524,0.00020757051417604088,2.2620842949383224,1.8164312950498425,0.43553464808657283,0.36831000667065383
2573,0.07186012591177132,0.0023309470526874064,-0.12316723599888064,-0.07676130728097633,0.16645044274351675,-3.1341130375413195,0.006047034575603902,0.013818440701579676,-0.000756209778774064,0.0,0.0,-7.256613112986087e-05,0.0,0.0,0.0036950099025852977,0.0,0.0,0.13115286683590965,0.5058860338577505,0.6147320466468409,-1.7937683263013604,-0.00478944774979027,0.0,-0.8898528000539226,-0.37201173599169124,0.05759069643911061,-0.11353232649111306
4501,0.051221270950627514,0.0025367770483717324,0.23570505173411221,-0.04477711650717538,0.0515992727316916,0.8472765837125916,-0.013548561371862888,0.03353557733702473,-0.0059673523146193475,0.0,0.0,-0.00010366589995101095,0.0,0.0,0.003767749594990164,0.0,0.0,0.16687979034082673,-0.023858966336556476,-0.21036533318139847,-0.69761577696132,-0.007419810413848609,0.0,-0.016490739599394146,0.5154770026318147,-0.16665646527639183,0.19370980504463658
427,0.016544277535867877,0.003707152174029034,-0.23025398958692678,-0.03714695060160011,-0.03158336173495627,-0.06473860233134474,0.004021670108195394,0.033176824578549716,-0.001274002006975934,0.0,0.0,-5.1832948811352255e-05,0.0,0.0,0.003789554345421493,0.0,0.0,0.14975172967970138,-0.3581901841601939,-0.09574126637191512,-0.9851197789353319,-0.00894888111448381,0.0,-0.27611721944893364,0.2512546471841051,-1.3400983492848537,-0.31840611921361417
2963,0.015277743138140067,0.003707152174029034,-0.21689450075427885,-0.047366138321813196,0.007358469447499374,0.1842022466758499,0.00358688605891075,0.03191434847190976,-0.001274002006975934,0.0,0.0,-5.1832948811352255e-05,0.0,0.0,0.003789554345421493,0.0,0.0,-0.12207160827529151,-0.22899419565859716,-0.1252852945649647,-0.9179446314752567,-0.009068935514078476,0.0,-0.26889675236670885,0.5803354089244386,-1.1075845904710877,-0.11835327137523563
4790,0.04927960328801419,0.007612063633278012,0.37978892632498173,-0.07284237397951074,0.17283728905487805,1.0775479184125287,-0.011892193563107866,0.05047813918092288,-0.001988633571891114,0.0,0.0,-0.00010366589995101095,0.0,0.0,-0.004174847339745611,0.0,0.0,-0.04099188719454105,-0.4732483328272428,-0.0020322891499381514,-0.9795577429062541,0.017113015907234512,0.0,0.6465979681516183,-0.6209298469513669,0.02474700503553322,0.17113362370640972
2560,0.02701608434668742,0.003707152174029034,-0.05118795892820344,-0.027825868687359617,0.016453285360039444,0.7330513428719132,0.007403465899988078,0.030806549226399513,-0.001274002006975934,0.0,0.0,-5.1832948811352255e-05,0.0,0.0,0.006582718580029905,0.0,0.0,0.25069012431282317,-0.16973201937013072,-0.14714772503997664,-0.6890690244315192,-0.009008903264184482,0.0,-0.0368949784823053,0.6680846985100652,1.4242677285115497,-0.039669738569937184
